date,prefecture_code,cases
2021-02-10,19,0
2021-02-10,20,5
2021-02-10,21,28
2021-02-10,22,10
2021-02-10,23,114
2021-02-10,24,10
2021-02-10,25,9
2021-02-10,26,27
2021-02-10,27,127
2021-02-10,28,94
2021-02-10,29,16
2021-02-10,30,5
2021-02-10,31,0
2021-02-10,32,0
2021-02-10,33,7
2021-02-10,34,6
2021-02-10,35,15
2021-02-10,36,21
2021-02-10,37,2
2021-02-10,38,3
2021-02-10,39,0
2021-02-10,40,103
2021-02-10,41,6
2021-02-10,42,7
2021-02-10,43,4
2021-02-10,44,5
2021-02-10,45,15
2021-02-10,46,10
2021-02-10,47,27
2021-02-11,01,92
2021-02-11,02,4
2021-02-11,03,1
2021-02-11,04,1
2021-02-11,05,0
2021-02-11,06,0
2021-02-11,07,11
2021-02-11,08,47
2021-02-11,09,9
2021-02-11,10,22
2021-02-11,11,172
2021-02-11,12,127
2021-02-11,13,434
2021-02-11,14,178
2021-02-11,15,14
2021-02-11,16,2
2021-02-11,17,25
2021-02-11,18,0
2021-02-11,19,1
2021-02-11,20,0
2021-02-11,21,15
2021-02-11,22,15
2021-02-11,23,80
2021-02-11,24,8
2021-02-11,25,14
2021-02-11,26,21
2021-02-11,27,141
2021-02-11,28,52
2021-02-11,29,5
2021-02-11,30,11
2021-02-11,31,0
2021-02-11,32,2
2021-02-11,33,6
2021-02-11,34,9
2021-02-11,35,6
2021-02-11,36,1
2021-02-11,37,7
2021-02-11,38,0
2021-02-11,39,4
2021-02-11,40,110
2021-02-11,41,1
2021-02-11,42,4
2021-02-11,43,5
2021-02-11,44,7
2021-02-11,45,5
2021-02-11,46,4
2021-02-11,47,16
2021-02-12,01,75
2021-02-12,02,0
2021-02-12,03,0
2021-02-12,04,2
2021-02-12,05,0
2021-02-12,06,0
2021-02-12,07,13
2021-02-12,08,22
2021-02-12,09,11
2021-02-12,10,13
2021-02-12,11,124
2021-02-12,12,117
2021-02-12,13,307
2021-02-12,14,154
2021-02-12,15,7
2021-02-12,16,1
2021-02-12,17,15
2021-02-12,18,0
2021-02-12,19,7
2021-02-12,20,0
2021-02-12,21,17
2021-02-12,22,8
2021-02-12,23,53
2021-02-12,24,9
2021-02-12,25,9
2021-02-12,26,27
2021-02-12,27,89
2021-02-12,28,38
2021-02-12,29,4
2021-02-12,30,11
2021-02-12,31,0
2021-02-12,32,0
2021-02-12,33,10
2021-02-12,34,7
2021-02-12,35,5
2021-02-12,36,4
2021-02-12,37,1
2021-02-12,38,3
2021-02-12,39,5
2021-02-12,40,87
2021-02-12,41,1
2021-02-12,42,2
2021-02-12,43,5
2021-02-12,44,2
2021-02-12,45,0
2021-02-12,46,16
2021-02-12,47,16
2021-02-13,01,39
2021-02-13,02,7
2021-02-13,03,1
2021-02-13,04,5
2021-02-13,05,0
2021-02-13,06,1
2021-02-13,07,9
2021-02-13,08,19
2021-02-13,09,16
2021-02-13,10,18
2021-02-13,11,164
2021-02-13,12,98
2021-02-13,13,369
2021-02-13,14,105
2021-02-13,15,10
2021-02-13,16,0
2021-02-13,17,16
2021-02-13,18,2
2021-02-13,19,1
2021-02-13,20,0
2021-02-13,21,13
2021-02-13,22,15
2021-02-13,23,59
2021-02-13,24,9
2021-02-13,25,12
2021-02-13,26,23
2021-02-13,27,142
2021-02-13,28,55
2021-02-13,29,10
2021-02-13,30,3
2021-02-13,31,0
2021-02-13,32,0
2021-02-13,33,4
2021-02-13,34,8
2021-02-13,35,3
2021-02-13,36,1
2021-02-13,37,1
2021-02-13,38,0
2021-02-13,39,1
2021-02-13,40,64
2021-02-13,41,1
2021-02-13,42,3
2021-02-13,43,3
2021-02-13,44,10
2021-02-13,45,13
2021-02-13,46,11
2021-02-13,47,11
2021-02-14,01,52
2021-02-14,02,4
2021-02-14,03,1
2021-02-14,04,10
2021-02-14,05,0
2021-02-14,06,2
2021-02-14,07,6
2021-02-14,08,38
2021-02-14,09,8
2021-02-14,10,34
2021-02-14,11,131
2021-02-14,12,108
2021-02-14,13,371
2021-02-14,14,108
2021-02-14,15,2
2021-02-14,16,1
2021-02-14,17,30
2021-02-14,18,0
2021-02-14,19,1
2021-02-14,20,0
2021-02-14,21,23
2021-02-14,22,23
2021-02-14,23,76
2021-02-14,24,10
2021-02-14,25,11
2021-02-14,26,20
2021-02-14,27,98
2021-02-14,28,44
2021-02-14,29,13
2021-02-14,30,4
2021-02-14,31,0
2021-02-14,32,0
2021-02-14,33,3
2021-02-14,34,10
2021-02-14,35,2
2021-02-14,36,2
2021-02-14,37,4
2021-02-14,38,0
2021-02-14,39,2
2021-02-14,40,69
2021-02-14,41,0
2021-02-14,42,0
2021-02-14,43,4
2021-02-14,44,1
2021-02-14,45,8
2021-02-14,46,8
2021-02-14,47,18
2021-02-15,01,41
2021-02-15,02,1
2021-02-15,03,3
2021-02-15,04,4
2021-02-15,05,0
2021-02-15,06,0
2021-02-15,07,6
2021-02-15,08,19
2021-02-15,09,9
2021-02-15,10,17
2021-02-15,11,94
2021-02-15,12,136
2021-02-15,13,266
2021-02-15,14,71
2021-02-15,15,3
2021-02-15,16,4
2021-02-15,17,11
2021-02-15,18,0
2021-02-15,19,1
2021-02-15,20,2
2021-02-15,21,13
2021-02-15,22,10
2021-02-15,23,42
2021-02-15,24,4
2021-02-15,25,9
2021-02-15,26,7
2021-02-15,27,69
2021-02-15,28,27
2021-02-15,29,5
2021-02-15,30,4
2021-02-15,31,0
2021-02-15,32,0
2021-02-15,33,4
2021-02-15,34,12
2021-02-15,35,2
2021-02-15,36,4
2021-02-15,37,2
2021-02-15,38,0
2021-02-15,39,1
2021-02-15,40,46
2021-02-15,41,0
2021-02-15,42,0
2021-02-15,43,4
2021-02-15,44,1
2021-02-15,45,3
2021-02-15,46,2
2021-02-15,47,5
2021-02-16,01,44
2021-02-16,02,4
2021-02-16,03,6
2021-02-16,04,9
2021-02-16,05,0
2021-02-16,06,0
2021-02-16,07,3
2021-02-16,08,21
2021-02-16,09,10
2021-02-16,10,14
2021-02-16,11,114
2021-02-16,12,145
2021-02-16,13,350
2021-02-16,14,133
2021-02-16,15,3
2021-02-16,16,3
2021-02-16,17,21
2021-02-16,18,1
2021-02-16,19,0
2021-02-16,20,2
2021-02-16,21,26
2021-02-16,22,15
2021-02-16,23,63
2021-02-16,24,15
2021-02-16,25,8
2021-02-16,26,17
2021-02-16,27,98
2021-02-16,28,46
2021-02-16,29,10
2021-02-16,30,2
2021-02-16,31,0
2021-02-16,32,0
2021-02-16,33,5
2021-02-16,34,15
2021-02-16,35,5
2021-02-16,36,4
2021-02-16,37,3
2021-02-16,38,0
2021-02-16,39,5
2021-02-16,40,48
2021-02-16,41,0
2021-02-16,42,1
2021-02-16,43,5
2021-02-16,44,4
2021-02-16,45,2
2021-02-16,46,12
2021-02-16,47,13
2021-02-17,01,64
2021-02-17,02,2
2021-02-17,03,9
2021-02-17,04,2
2021-02-17,05,0
2021-02-17,06,0
2021-02-17,07,7
2021-02-17,08,26
2021-02-17,09,9
2021-02-17,10,28
2021-02-17,11,130
2021-02-17,12,130
2021-02-17,13,378
2021-02-17,14,115
2021-02-17,15,8
2021-02-17,16,0
2021-02-17,17,14
2021-02-17,18,4
2021-02-17,19,4
2021-02-17,20,0
2021-02-17,21,12
2021-02-17,22,32
2021-02-17,23,81
2021-02-17,24,12
2021-02-17,25,16
2021-02-17,26,17
2021-02-17,27,133
2021-02-17,28,74
2021-02-17,29,15
2021-02-17,30,1
2021-02-17,31,0
2021-02-17,32,0
2021-02-17,33,4
2021-02-17,34,9
2021-02-17,35,2
2021-02-17,36,5
2021-02-17,37,0
2021-02-17,38,0
2021-02-17,39,0
2021-02-17,40,65
2021-02-17,41,0
2021-02-17,42,2
2021-02-17,43,7
2021-02-17,44,4
2021-02-17,45,1
2021-02-17,46,1
2021-02-17,47,20
2021-02-18,01,32
2021-02-18,02,0
2021-02-18,03,4
2021-02-18,04,7
2021-02-18,05,0
2021-02-18,06,1
2021-02-18,07,12
2021-02-18,08,39
2021-02-18,09,15
2021-02-18,10,14
2021-02-18,11,210
2021-02-18,12,150
2021-02-18,13,445
2021-02-18,14,142
2021-02-18,15,5
2021-02-18,16,2
2021-02-18,17,15
2021-02-18,18,2
2021-02-18,19,2
2021-02-18,20,3
2021-02-18,21,13
2021-02-18,22,23
2021-02-18,23,51
2021-02-18,24,20
2021-02-18,25,5
2021-02-18,26,18
2021-02-18,27,89
2021-02-18,28,46
2021-02-18,29,13
2021-02-18,30,2
2021-02-18,31,0
2021-02-18,32,1
2021-02-18,33,2
2021-02-18,34,7
2021-02-18,35,3
2021-02-18,36,5
2021-02-18,37,3
2021-02-18,38,3
2021-02-18,39,2
2021-02-18,40,101
2021-02-18,41,0
2021-02-18,42,2
2021-02-18,43,4
2021-02-18,44,5
2021-02-18,45,2
2021-02-18,46,3
2021-02-18,47,17
2021-02-19,01,43
2021-02-19,02,0
2021-02-19,03,6
2021-02-19,04,12
2021-02-19,05,0
2021-02-19,06,2
2021-02-19,07,6
2021-02-19,08,22
2021-02-19,09,7
2021-02-19,10,15
2021-02-19,11,141
2021-02-19,12,146
2021-02-19,13,353
2021-02-19,14,129
2021-02-19,15,4
2021-02-19,16,1
2021-02-19,17,17
2021-02-19,18,5
2021-02-19,19,1
2021-02-19,20,2
2021-02-19,21,11
2021-02-19,22,36
2021-02-19,23,51
2021-02-19,24,14
2021-02-19,25,8
2021-02-19,26,17
2021-02-19,27,91
2021-02-19,28,31
2021-02-19,29,13
2021-02-19,30,2
2021-02-19,31,1
2021-02-19,32,0
2021-02-19,33,1
2021-02-19,34,1
2021-02-19,35,0
2021-02-19,36,2
2021-02-19,37,1
2021-02-19,38,12
2021-02-19,39,0
2021-02-19,40,60
2021-02-19,41,1
2021-02-19,42,3
2021-02-19,43,3
2021-02-19,44,4
2021-02-19,45,3
2021-02-19,46,1
2021-02-19,47,18
2021-02-20,01,34
2021-02-20,02,0
2021-02-20,03,4
2021-02-20,04,14
2021-02-20,05,0
2021-02-20,06,0
2021-02-20,07,5
2021-02-20,08,38
2021-02-20,09,16
2021-02-20,10,9
2021-02-20,11,121
2021-02-20,12,123
2021-02-20,13,327
2021-02-20,14,131
2021-02-20,15,2
2021-02-20,16,4
2021-02-20,17,18
2021-02-20,18,0
2021-02-20,19,0
2021-02-20,20,4
2021-02-20,21,3
2021-02-20,22,22
2021-02-20,23,46
2021-02-20,24,11
2021-02-20,25,15
2021-02-20,26,16
2021-02-20,27,94
2021-02-20,28,42
2021-02-20,29,5
2021-02-20,30,1
2021-02-20,31,0
2021-02-20,32,0
2021-02-20,33,2
2021-02-20,34,3
2021-02-20,35,1
2021-02-20,36,1
2021-02-20,37,6
2021-02-20,38,3
2021-02-20,39,0
2021-02-20,40,71
2021-02-20,41,8
2021-02-20,42,4
2021-02-20,43,5
2021-02-20,44,3
2021-02-20,45,2
2021-02-20,46,1
2021-02-20,47,13
2021-02-21,01,63
2021-02-21,02,0
2021-02-21,03,0
2021-02-21,04,9
2021-02-21,05,0
2021-02-21,06,0
2021-02-21,07,0
2021-02-21,08,46
2021-02-21,09,9
2021-02-21,10,13
2021-02-21,11,84
2021-02-21,12,163
2021-02-21,13,272
2021-02-21,14,100
2021-02-21,15,2
2021-02-21,16,0
2021-02-21,17,12
2021-02-21,18,0
2021-02-21,19,0
2021-02-21,20,0
2021-02-21,21,11
2021-02-21,22,18
2021-02-21,23,33
2021-02-21,24,11
2021-02-21,25,8
2021-02-21,26,9
2021-02-21,27,60
2021-02-21,28,27
2021-02-21,29,4
2021-02-21,30,0
2021-02-21,31,0
2021-02-21,32,0
2021-02-21,33,3
2021-02-21,34,3
2021-02-21,35,2
2021-02-21,36,0
2021-02-21,37,5
2021-02-21,38,3
2021-02-21,39,0
2021-02-21,40,32
2021-02-21,41,8
2021-02-21,42,8
2021-02-21,43,0
2021-02-21,44,2
2021-02-21,45,1
2021-02-21,46,1
2021-02-21,47,7
2021-02-22,01,21
2021-02-22,02,0
2021-02-22,03,0
2021-02-22,04,0
2021-02-22,05,0
2021-02-22,06,0
2021-02-22,07,4
2021-02-22,08,14
2021-02-22,09,0
2021-02-22,10,6
2021-02-22,11,101
2021-02-22,12,99
2021-02-22,13,178
2021-02-22,14,96
2021-02-22,15,0
2021-02-22,16,1
2021-02-22,17,6
2021-02-22,18,0
2021-02-22,19,1
2021-02-22,20,0
2021-02-22,21,9
2021-02-22,22,12
2021-02-22,23,30
2021-02-22,24,4
2021-02-22,25,14
2021-02-22,26,7
2021-02-22,27,62
2021-02-22,28,14
2021-02-22,29,3
2021-02-22,30,0
2021-02-22,31,0
2021-02-22,32,0
2021-02-22,33,4
2021-02-22,34,5
2021-02-22,35,0
2021-02-22,36,0
2021-02-22,37,2
2021-02-22,38,2
2021-02-22,39,0
2021-02-22,40,26
2021-02-22,41,5
2021-02-22,42,0
2021-02-22,43,0
2021-02-22,44,1
2021-02-22,45,0
2021-02-22,46,2
2021-02-22,47,10
2021-02-23,01,66
2021-02-23,02,1
2021-02-23,03,0
2021-02-23,04,12
2021-02-23,05,0
2021-02-23,06,0
2021-02-23,07,9
2021-02-23,08,16
2021-02-23,09,11
2021-02-23,10,21
2021-02-23,11,105
2021-02-23,12,90
2021-02-23,13,275
2021-02-23,14,97
2021-02-23,15,9
2021-02-23,16,2
2021-02-23,17,14
2021-02-23,18,0
2021-02-23,19,0
2021-02-23,20,0
2021-02-23,21,12
2021-02-23,22,31
2021-02-23,23,51
2021-02-23,24,6
2021-02-23,25,13
2021-02-23,26,8
2021-02-23,27,100
2021-02-23,28,24
2021-02-23,29,3
2021-02-23,30,1
2021-02-23,31,0
2021-02-23,32,1
2021-02-23,33,2
2021-02-23,34,4
2021-02-23,35,1
2021-02-23,36,0
2021-02-23,37,3
2021-02-23,38,3
2021-02-23,39,0
2021-02-23,40,45
2021-02-23,41,11
2021-02-23,42,3
2021-02-23,43,1
2021-02-23,44,2
2021-02-23,45,1
2021-02-23,46,7
2021-02-23,47,17
2021-02-24,01,43
2021-02-24,02,0
2021-02-24,03,0
2021-02-24,04,5
2021-02-24,05,0
2021-02-24,06,1
2021-02-24,07,5
2021-02-24,08,58
2021-02-24,09,12
2021-02-24,10,14
2021-02-24,11,59
2021-02-24,12,127
2021-02-24,13,213
2021-02-24,14,93
2021-02-24,15,11
2021-02-24,16,0
2021-02-24,17,12
2021-02-24,18,2
2021-02-24,19,3
2021-02-24,20,1
2021-02-24,21,13
2021-02-24,22,26
2021-02-24,23,46
2021-02-24,24,10
2021-02-24,25,13
2021-02-24,26,7
2021-02-24,27,62
2021-02-24,28,18
2021-02-24,29,3
2021-02-24,30,1
2021-02-24,31,0
2021-02-24,32,2
2021-02-24,33,2
2021-02-24,34,5
2021-02-24,35,2
2021-02-24,36,1
2021-02-24,37,3
2021-02-24,38,1
2021-02-24,39,0
2021-02-24,40,26
2021-02-24,41,4
2021-02-24,42,1
2021-02-24,43,0
2021-02-24,44,0
2021-02-24,45,2
2021-02-24,46,4
2021-02-24,47,12
2021-02-25,01,43
2021-02-25,02,1
2021-02-25,03,0
2021-02-25,04,5
2021-02-25,05,0
2021-02-25,06,4
2021-02-25,07,8
2021-02-25,08,13
2021-02-25,09,13
2021-02-25,10,6
2021-02-25,11,111
2021-02-25,12,107
2021-02-25,13,340
2021-02-25,14,119
2021-02-25,15,3
2021-02-25,16,0
2021-02-25,17,8
2021-02-25,18,0
2021-02-25,19,0
2021-02-25,20,0
2021-02-25,21,8
2021-02-25,22,10
2021-02-25,23,41
2021-02-25,24,5
2021-02-25,25,8
2021-02-25,26,7
2021-02-25,27,82
2021-02-25,28,36
2021-02-25,29,6
2021-02-25,30,0
2021-02-25,31,0
2021-02-25,32,0
2021-02-25,33,0
2021-02-25,34,6
2021-02-25,35,2
2021-02-25,36,1
2021-02-25,37,0
2021-02-25,38,2
2021-02-25,39,0
2021-02-25,40,39
2021-02-25,41,12
2021-02-25,42,0
2021-02-25,43,0
2021-02-25,44,1
2021-02-25,45,2
2021-02-25,46,0
2021-02-25,47,15
2021-02-26,01,36
2021-02-26,02,2
2021-02-26,03,0
2021-02-26,04,5
2021-02-26,05,0
2021-02-26,06,0
2021-02-26,07,21
2021-02-26,08,28
2021-02-26,09,5
2021-02-26,10,37
2021-02-26,11,101
2021-02-26,12,113
2021-02-26,13,270
2021-02-26,14,116
2021-02-26,15,15
2021-02-26,16,0
2021-02-26,17,11
2021-02-26,18,0
2021-02-26,19,0
2021-02-26,20,4
2021-02-26,21,3
2021-02-26,22,18
2021-02-26,23,40
2021-02-26,24,8
2021-02-26,25,12
2021-02-26,26,8
2021-02-26,27,77
2021-02-26,28,24
2021-02-26,29,3
2021-02-26,30,0
2021-02-26,31,2
2021-02-26,32,0
2021-02-26,33,4
2021-02-26,34,3
2021-02-26,35,3
2021-02-26,36,1
2021-02-26,37,0
2021-02-26,38,3
2021-02-26,39,0
2021-02-26,40,52
2021-02-26,41,8
2021-02-26,42,0
2021-02-26,43,1
2021-02-26,44,0
2021-02-26,45,0
2021-02-26,46,0
2021-02-26,47,23
2021-02-27,01,43
2021-02-27,02,0
2021-02-27,03,1
2021-02-27,04,19
2021-02-27,05,0
2021-02-27,06,1
2021-02-27,07,12
2021-02-27,08,30
2021-02-27,09,12
2021-02-27,10,32
2021-02-27,11,118
2021-02-27,12,151
2021-02-27,13,337
2021-02-27,14,162
2021-02-27,15,6
2021-02-27,16,0
2021-02-27,17,4
2021-02-27,18,1
2021-02-27,19,0
2021-02-27,20,1
2021-02-27,21,3
2021-02-27,22,26
2021-02-27,23,53
2021-02-27,24,12
2021-02-27,25,18
2021-02-27,26,7
2021-02-27,27,69
2021-02-27,28,21
2021-02-27,29,3
2021-02-27,30,1
2021-02-27,31,0
2021-02-27,32,0
2021-02-27,33,1
2021-02-27,34,0
2021-02-27,35,3
2021-02-27,36,0
2021-02-27,37,2
2021-02-27,38,1
2021-02-27,39,0
2021-02-27,40,31
2021-02-27,41,2
2021-02-27,42,1
2021-02-27,43,0
2021-02-27,44,2
2021-02-27,45,0
2021-02-27,46,3
2021-02-27,47,19
2021-02-28,01,27
2021-02-28,02,0
2021-02-28,03,0
2021-02-28,04,14
2021-02-28,05,0
2021-02-28,06,0
2021-02-28,07,16
2021-02-28,08,15
2021-02-28,09,3
2021-02-28,10,11
2021-02-28,11,97
2021-02-28,12,132
2021-02-28,13,329
2021-02-28,14,131
2021-02-28,15,4
2021-02-28,16,0
2021-02-28,17,6
2021-02-28,18,0
2021-02-28,19,0
2021-02-28,20,0
2021-02-28,21,3
2021-02-28,22,15
2021-02-28,23,31
2021-02-28,24,7
2021-02-28,25,5
2021-02-28,26,3
2021-02-28,27,54
2021-02-28,28,26
2021-02-28,29,2
2021-02-28,30,1
2021-02-28,31,0
2021-02-28,32,0
2021-02-28,33,5
2021-02-28,34,2
2021-02-28,35,2
2021-02-28,36,2
2021-02-28,37,1
2021-02-28,38,1
2021-02-28,39,0
2021-02-28,40,23
2021-02-28,41,3
2021-02-28,42,2
2021-02-28,43,4
2021-02-28,44,2
2021-02-28,45,0
2021-02-28,46,0
2021-02-28,47,15
2021-03-01,01,29
2021-03-01,02,0
2021-03-01,03,0
2021-03-01,04,9
2021-03-01,05,0
2021-03-01,06,0
2021-03-01,07,15
2021-03-01,08,53
2021-03-01,09,8
2021-03-01,10,15
2021-03-01,11,61
2021-03-01,12,127
2021-03-01,13,121
2021-03-01,14,52
2021-03-01,15,5
2021-03-01,16,0
2021-03-01,17,6
2021-03-01,18,0
2021-03-01,19,0
2021-03-01,20,0
2021-03-01,21,10
2021-03-01,22,10
2021-03-01,23,32
2021-03-01,24,4
2021-03-01,25,3
2021-03-01,26,3
2021-03-01,27,56
2021-03-01,28,21
2021-03-01,29,7
2021-03-01,30,1
2021-03-01,31,0
2021-03-01,32,0
2021-03-01,33,2
2021-03-01,34,2
2021-03-01,35,0
2021-03-01,36,0
2021-03-01,37,0
2021-03-01,38,1
2021-03-01,39,0
2021-03-01,40,17
2021-03-01,41,6
2021-03-01,42,0
2021-03-01,43,1
2021-03-01,44,0
2021-03-01,45,0
2021-03-01,46,0
2021-03-01,47,7
2021-03-02,01,29
2021-03-02,02,1
2021-03-02,03,0
2021-03-02,04,21
2021-03-02,05,0
2021-03-02,06,0
2021-03-02,07,7
2021-03-02,08,18
2021-03-02,09,12
2021-03-02,10,11
2021-03-02,11,102
2021-03-02,12,87
2021-03-02,13,232
2021-03-02,14,84
2021-03-02,15,6
2021-03-02,16,0
2021-03-02,17,5
2021-03-02,18,0
2021-03-02,19,1
2021-03-02,20,0
2021-03-02,21,9
2021-03-02,22,18
2021-03-02,23,34
2021-03-02,24,9
2021-03-02,25,11
2021-03-02,26,3
2021-03-02,27,81
2021-03-02,28,44
2021-03-02,29,3
2021-03-02,30,0
2021-03-02,31,0
2021-03-02,32,0
2021-03-02,33,2
2021-03-02,34,5
2021-03-02,35,2
2021-03-02,36,0
2021-03-02,37,2
2021-03-02,38,0
2021-03-02,39,3
2021-03-02,40,19
2021-03-02,41,4
2021-03-02,42,0
2021-03-02,43,1
2021-03-02,44,1
2021-03-02,45,2
2021-03-02,46,1
2021-03-02,47,17
2021-03-03,01,60
2021-03-03,02,0
2021-03-03,03,0
2021-03-03,04,27
2021-03-03,05,0
2021-03-03,06,0
2021-03-03,07,38
2021-03-03,08,34
2021-03-03,09,7
2021-03-03,10,17
2021-03-03,11,98
2021-03-03,12,164
2021-03-03,13,316
2021-03-03,14,138
2021-03-03,15,1
2021-03-03,16,0
2021-03-03,17,8
2021-03-03,18,0
2021-03-03,19,1
2021-03-03,20,0
2021-03-03,21,9
2021-03-03,22,21
2021-03-03,23,55
2021-03-03,24,4
2021-03-03,25,17
2021-03-03,26,7
2021-03-03,27,98
2021-03-03,28,40
2021-03-03,29,4
2021-03-03,30,0
2021-03-03,31,0
2021-03-03,32,0
2021-03-03,33,8
2021-03-03,34,4
2021-03-03,35,1
2021-03-03,36,1
2021-03-03,37,0
2021-03-03,38,1
2021-03-03,39,0
2021-03-03,40,37
2021-03-03,41,2
2021-03-03,42,0
2021-03-03,43,3
2021-03-03,44,1
2021-03-03,45,0
2021-03-03,46,0
2021-03-03,47,18
2021-03-04,01,66
2021-03-04,02,1
2021-03-04,03,0
2021-03-04,04,22
2021-03-04,05,0
2021-03-04,06,0
2021-03-04,07,34
2021-03-04,08,37
2021-03-04,09,11
2021-03-04,10,21
2021-03-04,11,123
2021-03-04,12,107
2021-03-04,13,279
2021-03-04,14,138
2021-03-04,15,3
2021-03-04,16,2
2021-03-04,17,3
2021-03-04,18,0
2021-03-04,19,0
2021-03-04,20,0
2021-03-04,21,5
2021-03-04,22,9
2021-03-04,23,68
2021-03-04,24,4
2021-03-04,25,26
2021-03-04,26,3
2021-03-04,27,81
2021-03-04,28,21
2021-03-04,29,5
2021-03-04,30,2
2021-03-04,31,0
2021-03-04,32,0
2021-03-04,33,10
2021-03-04,34,2
2021-03-04,35,0
2021-03-04,36,4
2021-03-04,37,1
2021-03-04,38,0
2021-03-04,39,9
2021-03-04,40,37
2021-03-04,41,3
2021-03-04,42,0
2021-03-04,43,2
2021-03-04,44,1
2021-03-04,45,0
2021-03-04,46,0
2021-03-04,47,28
2021-03-05,01,64
2021-03-05,02,2
2021-03-05,03,1
2021-03-05,04,22
2021-03-05,05,0
2021-03-05,06,0
2021-03-05,07,19
2021-03-05,08,44
2021-03-05,09,14
2021-03-05,10,12
2021-03-05,11,90
2021-03-05,12,137
2021-03-05,13,301
2021-03-05,14,131
2021-03-05,15,10
2021-03-05,16,0
2021-03-05,17,3
2021-03-05,18,0
2021-03-05,19,0
2021-03-05,20,4
2021-03-05,21,6
2021-03-05,22,23
2021-03-05,23,50
2021-03-05,24,5
2021-03-05,25,14
2021-03-05,26,7
2021-03-05,27,74
2021-03-05,28,36
2021-03-05,29,11
2021-03-05,30,1
2021-03-05,31,0
2021-03-05,32,0
2021-03-05,33,3
2021-03-05,34,2
2021-03-05,35,0
2021-03-05,36,3
2021-03-05,37,1
2021-03-05,38,1
2021-03-05,39,5
2021-03-05,40,25
2021-03-05,41,5
2021-03-05,42,0
2021-03-05,43,5
2021-03-05,44,1
2021-03-05,45,0
2021-03-05,46,0
2021-03-05,47,13
2021-03-06,01,47
2021-03-06,02,0
2021-03-06,03,0
2021-03-06,04,34
2021-03-06,05,0
2021-03-06,06,0
2021-03-06,07,11
2021-03-06,08,28
2021-03-06,09,12
2021-03-06,10,17
2021-03-06,11,114
2021-03-06,12,108
2021-03-06,13,293
2021-03-06,14,113
2021-03-06,15,5
2021-03-06,16,1
2021-03-06,17,1
2021-03-06,18,0
2021-03-06,19,0
2021-03-06,20,1
2021-03-06,21,9
2021-03-06,22,9
2021-03-06,23,35
2021-03-06,24,10
2021-03-06,25,8
2021-03-06,26,9
2021-03-06,27,82
2021-03-06,28,15
2021-03-06,29,7
2021-03-06,30,0
2021-03-06,31,0
2021-03-06,32,0
2021-03-06,33,9
2021-03-06,34,5
2021-03-06,35,0
2021-03-06,36,1
2021-03-06,37,1
2021-03-06,38,0
2021-03-06,39,1
2021-03-06,40,29
2021-03-06,41,1
2021-03-06,42,0
2021-03-06,43,2
2021-03-06,44,0
2021-03-06,45,0
2021-03-06,46,0
2021-03-06,47,27
2021-03-07,01,84
2021-03-07,02,0
2021-03-07,03,0
2021-03-07,04,32
2021-03-07,05,0
2021-03-07,06,0
2021-03-07,07,24
2021-03-07,08,21
2021-03-07,09,9
2021-03-07,10,6
2021-03-07,11,123
2021-03-07,12,113
2021-03-07,13,237
2021-03-07,14,119
2021-03-07,15,7
2021-03-07,16,1
2021-03-07,17,0
2021-03-07,18,0
2021-03-07,19,0
2021-03-07,20,5
2021-03-07,21,3
2021-03-07,22,24
2021-03-07,23,27
2021-03-07,24,2
2021-03-07,25,13
2021-03-07,26,12
2021-03-07,27,76
2021-03-07,28,41
2021-03-07,29,7
2021-03-07,30,0
2021-03-07,31,0
2021-03-07,32,0
2021-03-07,33,5
2021-03-07,34,2
2021-03-07,35,1
2021-03-07,36,0
2021-03-07,37,2
2021-03-07,38,0
2021-03-07,39,1
2021-03-07,40,34
2021-03-07,41,12
2021-03-07,42,0
2021-03-07,43,0
2021-03-07,44,0
2021-03-07,45,0
2021-03-07,46,0
2021-03-07,47,18
2021-03-08,01,63
2021-03-08,02,0
2021-03-08,03,0
2021-03-08,04,29
2021-03-08,05,0
2021-03-08,06,1
2021-03-08,07,10
2021-03-08,08,22
2021-03-08,09,6
2021-03-08,10,10
2021-03-08,11,65
2021-03-08,12,73
2021-03-08,13,116
2021-03-08,14,59
2021-03-08,15,7
2021-03-08,16,0
2021-03-08,17,0
2021-03-08,18,1
2021-03-08,19,0
2021-03-08,20,0
2021-03-08,21,0
2021-03-08,22,12
2021-03-08,23,8
2021-03-08,24,1
2021-03-08,25,13
2021-03-08,26,13
2021-03-08,27,38
2021-03-08,28,9
2021-03-08,29,5
2021-03-08,30,0
2021-03-08,31,0
2021-03-08,32,0
2021-03-08,33,3
2021-03-08,34,7
2021-03-08,35,1
2021-03-08,36,0
2021-03-08,37,1
2021-03-08,38,0
2021-03-08,39,0
2021-03-08,40,15
2021-03-08,41,4
2021-03-08,42,0
2021-03-08,43,0
2021-03-08,44,0
2021-03-08,45,0
2021-03-08,46,0
2021-03-08,47,7
2021-03-09,01,63
2021-03-09,02,2
2021-03-09,03,0
2021-03-09,04,35
2021-03-09,05,0
2021-03-09,06,1
2021-03-09,07,16
2021-03-09,08,26
2021-03-09,09,22
2021-03-09,10,6
2021-03-09,11,106
2021-03-09,12,82
2021-03-09,13,290
2021-03-09,14,100
2021-03-09,15,15
2021-03-09,16,0
2021-03-09,17,2
2021-03-09,18,0
2021-03-09,19,0
2021-03-09,20,5
